,date,daily_return
149,2018-08-06,-0.0013393944098146003
150,2018-08-07,0.005671406245144952
151,2018-08-08,-0.0013270597218703324
152,2018-08-09,-0.002603769039859355
153,2018-08-10,-0.017847885761311754
154,2018-08-13,-0.00696545377330752
155,2018-08-14,0.0031003445501353944
156,2018-08-15,-0.019097071392919378
157,2018-08-16,0.007517536715599167
158,2018-08-17,0.007554418028529828
159,2018-08-20,0.005014676553599791
160,2018-08-21,0.010964754503289476
161,2018-08-22,0.003308598910894067
162,2018-08-23,-0.0068022934192108015
163,2018-08-24,0.011431570023414517
164,2018-08-27,0.011398453574694566
165,2018-08-28,-0.0006596086719443609
166,2018-08-29,0.004994047488201456
167,2018-08-30,-0.011985563087240629
168,2018-08-31,-0.002004949427412011
169,2018-09-04,-0.009458229626846875
170,2018-09-05,-0.009468583530533557
171,2018-09-06,-0.0030590544793624155
172,2018-09-07,-0.005987686964312606
173,2018-09-10,0.0014794060618500788
174,2018-09-11,0.0021415188809226315
175,2018-09-12,0.003218848215990565
176,2018-09-13,0.01044155207277785
177,2018-09-14,-0.0014956136577881543
178,2018-09-17,-0.002759093329386053
179,2018-09-18,0.007342907499142164
180,2018-09-19,0.006237233044130508
181,2018-09-20,0.01141122597175915
182,2018-09-21,0.0005077662865232993
183,2018-09-24,-0.005723985852452083
184,2018-09-25,0.0009106092794265056
185,2018-09-26,-0.001367591582984633
186,2018-09-27,0.0013847049693002855
187,2018-09-28,-0.005903842805714292
188,2018-10-01,0.0011331466851112204
189,2018-10-02,-0.005152551146149159
190,2018-10-03,-0.0009083375938692074
191,2018-10-04,-0.014432164385661837
192,2018-10-05,-0.005578361015207621
193,2018-10-08,-0.0018606801542292927
194,2018-10-09,-0.0022697744181879864
195,2018-10-10,-0.02835575459987652
196,2018-10-11,-0.013332777971593487
197,2018-10-12,0.014919949264644183
198,2018-10-15,-0.005209820282738968
199,2018-10-16,0.02247503949177539
200,2018-10-17,-0.008878457870253601
201,2018-10-18,-0.021016082834095222
202,2018-10-19,0.004809511442742764
203,2018-10-22,-0.0005054244837963044
204,2018-10-23,-0.0081921211445456
205,2018-10-24,-0.031324775131044674
206,2018-10-25,0.018004575446809477
207,2018-10-26,-0.011213194808111483
208,2018-10-29,-0.007454083357238799
209,2018-10-30,0.0140826759430135
210,2018-10-31,0.009283352635568525
211,2018-11-01,0.02427293527585397
212,2018-11-02,0.0027255689694538673
213,2018-11-05,0.002271980490070098
214,2018-11-06,0.0018512028428472947
215,2018-11-07,0.017207127971952396
216,2018-11-08,-0.014743815309296943
217,2018-11-09,-0.007387075983166421
218,2018-11-12,-0.01999660073373542
219,2018-11-13,0.0077467817821225
220,2018-11-14,0.0026878070643759884
221,2018-11-15,0.013871765629444196
222,2018-11-16,0.001487460909688783
223,2018-11-19,-0.01317521150563314
224,2018-11-20,-0.020770076766921743
225,2018-11-21,0.014061462142461435
226,2018-11-23,-0.009065203816426625
227,2018-11-26,0.013772510449874344
228,2018-11-27,0.002459491381349237
229,2018-11-28,0.021617456436639683
230,2018-11-29,-0.004848905341967947
231,2018-11-30,-0.0011153874287803387
232,2018-12-03,0.014906321078483532
233,2018-12-04,-0.026486174569089825
234,2018-12-06,-0.007859657756437053
235,2018-12-07,-0.01813315377487068
236,2018-12-10,-0.006791691758190184
237,2018-12-11,0.004120211826637823
238,2018-12-12,0.013797060082264544
239,2018-12-13,-0.0007219720988617241
240,2018-12-14,-0.015116237680394204
241,2018-12-17,-0.012317172291417936
242,2018-12-18,0.002921955734621072
243,2018-12-19,-0.013242909285750823
244,2018-12-20,-0.0035455108663856316
245,2018-12-21,-0.013396603913501887
246,2018-12-24,-0.017004939213808194
247,2018-12-26,0.03136048501223149
248,2018-12-27,0.0026925698016963926
249,2018-12-28,0.0037347767636736863
250,2018-12-31,0.0005619140285245893
251,2019-01-02,0.00036001550366242203
252,2019-01-03,-0.018178494289088944
253,2019-01-04,0.032732230846790986
254,2019-01-07,0.004165835622147439
255,2019-01-08,0.006918409335328105
256,2019-01-09,0.012919475872331783
257,2019-01-10,0.0022215164563159453
258,2019-01-11,-0.005036399571461342
259,2019-01-14,-0.005193774085221124
260,2019-01-15,0.004429964679695761
261,2019-01-16,0.005826782457641952
262,2019-01-17,0.00496124294018045
263,2019-01-18,0.010320607921097583
264,2019-01-22,-0.014723502332042067
265,2019-01-23,0.006381731287800234
266,2019-01-24,0.004497136571494324
267,2019-01-25,0.012101955888995932
268,2019-01-28,-0.006463041286872936
269,2019-01-29,0.0007307227645804217
270,2019-01-30,0.016713284815838267
271,2019-01-31,0.004268882952515195
272,2019-02-01,-0.0026110713949333646
273,2019-02-04,0.0035048806020454727
274,2019-02-05,0.009475761588863955
275,2019-02-06,-0.006647776157236364
276,2019-02-07,-0.014019234259199183
277,2019-02-08,-0.003230664348239387
278,2019-02-11,-0.0007986353398335643
279,2019-02-12,0.011751086155828094
280,2019-02-13,-0.0013796341788449146
281,2019-02-14,-0.00137412440958413
282,2019-02-15,0.009886275865630113
283,2019-02-19,0.0035500825438265255
284,2019-02-20,0.003924165059817906
285,2019-02-21,-0.002732164429428437
286,2019-02-22,0.0064550823696063984
287,2019-02-25,0.004990519915503547
288,2019-02-26,-0.0002965083999385
289,2019-02-27,-0.005082190939262759
290,2019-02-28,-0.003082798792833575
291,2019-03-01,0.006210377194363165
292,2019-03-04,-0.002923211938580346
293,2019-03-05,0.0012349228641496787
294,2019-03-06,-0.004818185101710712
295,2019-03-07,-0.013834139700644489
296,2019-03-08,-0.0016576259334137324
297,2019-03-11,0.013887582449649714
298,2019-03-12,0.003113123104268484
299,2019-03-13,0.006094361364048524
300,2019-03-14,-0.0006164118870441407
301,2019-03-15,0.008492101814154874
302,2019-03-18,0.006552120190593524
303,2019-03-19,0.0017571259631920751
304,2019-03-20,-2.6587776316461427e-07
305,2019-03-21,0.0015572047675443397
306,2019-03-22,-0.025811245264691356
307,2019-03-25,0.0004936033201416247
308,2019-03-26,0.0036964058643466
309,2019-03-27,-0.0039168116031826836
310,2019-03-28,0.0014363670440602555
311,2019-03-29,0.007214015438966046
312,2019-04-01,0.013269603200022111
313,2019-04-02,0.00023324077336777215
314,2019-04-03,0.0054685146719751325
315,2019-04-04,0.0035503689574011956
316,2019-04-05,0.005293385541221083
317,2019-04-08,0.0003076015908490699
318,2019-04-09,-0.004756929006825754
319,2019-04-10,0.004085474535853788
320,2019-04-11,-0.002703650274602791
321,2019-04-12,0.008209638210681974
322,2019-04-15,-0.001780971366818015
323,2019-04-16,0.002999942287925008
324,2019-04-17,0.002501627936684966
325,2019-04-18,-0.00048725915391086754
326,2019-04-22,-0.0016061968519582859
327,2019-04-23,0.0033647221379045703
328,2019-04-24,-0.006886796984537345
329,2019-04-25,-0.0014085127208168782
330,2019-04-26,0.003929204952292535
331,2019-04-29,0.0025444250715802564
332,2019-04-30,0.0012553760114465027
333,2019-05-01,-0.00708730021919303
334,2019-05-02,-0.0015096380320033602
335,2019-05-03,0.009784475219160286
336,2019-05-06,-0.00976792255806177
337,2019-05-07,-0.019049025368254306
338,2019-05-08,0.0002776674715931247
339,2019-05-09,-0.0094000000907697
340,2019-05-10,0.0056621060838063855
341,2019-05-13,-0.028236692440546208
342,2019-05-14,0.011475914564145472
343,2019-05-15,0.0037984789519498246
344,2019-05-16,0.002230203093829456
345,2019-05-17,-0.011348536051209052
346,2019-05-20,-0.0061575011360745216
347,2019-05-21,0.00990108166335114
348,2019-05-22,-0.0038955472075857447
349,2019-05-23,-0.012745614587651942
350,2019-05-24,0.004479904045144999
351,2019-05-28,-0.003723942618692206
352,2019-05-29,-0.001987140935322121
353,2019-05-30,0.0044035090584742635
354,2019-05-31,-0.005107603517449565
355,2019-06-03,0.004571867215355306
356,2019-06-04,0.012248457801219352
357,2019-06-05,-0.002105469459280412
358,2019-06-06,0.0029286907988474472
359,2019-06-07,0.012060141362490203
360,2019-06-10,0.004354247508112186
361,2019-06-11,0.0040413168996097214
362,2019-06-12,-0.00599859481955646
363,2019-06-13,0.0018184810245530057
364,2019-06-14,-0.005138582286822933
365,2019-06-17,0.0012151686208150833
366,2019-06-18,0.01749685664058586
367,2019-06-19,0.004929952946410842
368,2019-06-20,0.011409683996211893
369,2019-06-21,-0.0015782159932391526
370,2019-06-24,-0.0005637987244759354
371,2019-06-25,-0.009429533232372181
372,2019-06-26,0.003854017340210459
373,2019-06-27,0.004473176047908187
374,2019-06-28,0.003291810233765423
375,2019-07-01,0.008463156658827138
376,2019-07-02,0.00033533900013580406
377,2019-07-03,0.004707931856796916
378,2019-07-05,-0.005872265323542361
379,2019-07-08,-0.00582277975722492
380,2019-07-09,-0.0011984706138639398
381,2019-07-10,0.0052366877244825255
382,2019-07-11,-0.00032324829004275863
383,2019-07-12,0.002948106449267923
384,2019-07-15,0.0016038755622917271
385,2019-07-16,-0.0022146957767975885
386,2019-07-17,-0.00493340029028989
387,2019-07-18,0.004163654698556456
388,2019-07-19,-0.006282958343905395
389,2019-07-22,0.002350657098412281
390,2019-07-23,0.0058028959907641415
391,2019-07-24,0.0033217827835049013
392,2019-07-25,-0.0075013958822346604
393,2019-07-26,0.004209475178923739
394,2019-07-29,-0.0010969009157786632
395,2019-07-30,-0.00821454862173306
396,2019-07-31,-0.008424697503783428
397,2019-08-01,-0.00878657944333076
398,2019-08-02,-0.009726481450457054
399,2019-08-05,-0.02772000969734477
400,2019-08-06,0.010611939760221428
401,2019-08-07,0.003948904398000881
402,2019-08-08,0.01292408085872072
403,2019-08-09,-0.00791116115400259
404,2019-08-12,-0.01096438104758013
405,2019-08-13,0.012517280965795217
406,2019-08-14,-0.029780686881876572
407,2019-08-15,0.002643779539777443
408,2019-08-16,0.014041274182556195
409,2019-08-19,0.007607855098191899
410,2019-08-20,-0.0026898548008554663
411,2019-08-21,0.01004926557570686
412,2019-08-22,-0.0047068814487704405
413,2019-08-23,-0.017098402432092607
414,2019-08-26,0.007698721542249138
415,2019-08-27,0.0001328189815869345
416,2019-08-28,0.0028946993598383116
417,2019-08-29,0.011967767191949402
418,2019-08-30,0.003325239203406772
419,2019-09-03,-0.004633496558677992
420,2019-09-04,0.015325421453422751
421,2019-09-05,0.009569184390747111
422,2019-09-06,0.0019913885078571376
423,2019-09-09,0.002350790076698521
424,2019-09-10,0.0007074880121311982
425,2019-09-11,0.006237544009433254
426,2019-09-12,0.006494313853084348
427,2019-09-13,0.0030478589931890766
428,2019-09-16,-0.008652661668114603
429,2019-09-17,0.001773889344283392
430,2019-09-18,-0.0016576716719539886
431,2019-09-19,-0.0009912755210669056
432,2019-09-20,-0.0024246901889966458
433,2019-09-23,-0.0006222761423027027
434,2019-09-24,-0.00835335988961376
435,2019-09-25,0.0012015328816172316
436,2019-09-26,0.0010734518109248021
437,2019-09-27,-0.0047782443565356275
438,2019-09-30,0.005561861915801174
439,2019-10-01,-0.00946621754374885
440,2019-10-02,-0.019767950395707248
441,2019-10-03,0.010481522325305075
442,2019-10-04,0.007352223340534224
443,2019-10-07,-0.0029371015596529994
444,2019-10-08,-0.011450109067171145
445,2019-10-09,0.008726391063034087
446,2019-10-10,0.009114243105755843
447,2019-10-11,0.01696471520098011
448,2019-10-14,-0.0023544291193306807
449,2019-10-15,0.0112196835847294
450,2019-10-16,0.0013879811863283366
451,2019-10-17,0.0033640197957520877
452,2019-10-18,-0.0027541852055107522
453,2019-10-21,0.006890757091843465
454,2019-10-22,-0.0019643793405412107
455,2019-10-23,0.0020976320504880225
456,2019-10-24,0.0006792322991363487
457,2019-10-25,0.004411102786051609
458,2019-10-28,0.0054974455495792295
459,2019-10-29,-0.001938674376142642
460,2019-10-30,0.003746075149096889
461,2019-10-31,-0.004425773516311324
462,2019-11-01,0.010613790606035525
463,2019-11-04,0.006753951418589305
464,2019-11-05,0.0005922706654713125
465,2019-11-06,-0.0009556823010770798
466,2019-11-07,0.0038530570754188326
467,2019-11-08,-0.002359328138081592
468,2019-11-11,-0.002951951707952432
469,2019-11-12,-0.001385981388306628
470,2019-11-13,-0.0025588913593784343
471,2019-11-14,0.0008491038610954382
472,2019-11-15,0.007468404950794491
473,2019-11-18,-7.280057546050784e-05
474,2019-11-19,-0.00019735485737424192
475,2019-11-20,-0.004247723590490459
476,2019-11-21,-0.0014294604887246578
477,2019-11-22,0.001316646031116576
478,2019-11-25,0.00705340476065941
479,2019-11-26,0.0008154967333311824
480,2019-11-27,0.0028202793850003577
481,2019-11-29,-0.0065051347525604715
482,2019-12-02,-0.006773690462320421
483,2019-12-03,-0.003566626346816613
484,2019-12-04,0.007367017107654984
485,2019-12-05,0.001984188346984208
486,2019-12-06,0.00682971233371215
487,2019-12-09,-0.004052869854748696
488,2019-12-10,0.0010711030712738704
489,2019-12-11,0.007060614648261217
490,2019-12-12,0.011516977129638067
491,2019-12-13,0.0014545794988660413
492,2019-12-16,0.008587853475802914
493,2019-12-17,0.0029539373921777428
494,2019-12-18,0.0002889187335443787
495,2019-12-19,0.0016918965208531762
496,2019-12-20,0.0030267186816105916
497,2019-12-23,0.0014066301838530498
498,2019-12-24,-0.0012590875192008738
499,2019-12-26,0.005837331650500035
500,2019-12-27,0.0025777362874193047
501,2019-12-30,-0.00661923470201247
502,2019-12-31,0.0031969088608598704
503,2020-01-02,0.01386253772177937
504,2020-01-03,-0.013921780553928655
505,2020-01-06,0.0015008549464423085
506,2020-01-07,-0.00292011466932365
507,2020-01-08,0.005078310609393278
508,2020-01-09,0.005851442634043823
509,2020-01-10,-0.0005958863134181738
510,2020-01-13,0.00893783526300782
511,2020-01-14,-0.002371708189340837
512,2020-01-15,-0.002547614611912926
513,2020-01-16,0.00679640607404336
514,2020-01-17,0.0039645620165661925
515,2020-01-21,-0.011463587919894802
516,2020-01-22,0.00151181953924247
517,2020-01-23,-0.0032529417870150617
518,2020-01-24,-0.005891099519708653
519,2020-01-27,-0.0234341878069218
520,2020-01-28,0.010411136513785196
521,2020-01-29,0.00235366725900401
522,2020-01-30,-0.003365960335626983
523,2020-01-31,-0.018865608532535754
524,2020-02-03,0.008060384474453612
525,2020-02-04,0.02070418853205014
526,2020-02-05,0.0099654059029869
527,2020-02-06,0.003354573780816752
528,2020-02-07,-0.008544105874511744
529,2020-02-10,0.005215927013817521
530,2020-02-11,0.006970338211364276
531,2020-02-12,0.007891855869867393
532,2020-02-13,-0.005473044260189903
533,2020-02-14,0.0009587847530673251
534,2020-02-18,-0.003931244955519036
535,2020-02-19,0.005924654998044209
536,2020-02-20,-0.007472699183255237
537,2020-02-21,-0.007650123415427822
538,2020-02-24,-0.039665565843955516
539,2020-02-25,-0.01933591471854325
540,2020-02-26,0.002439275774864828
541,2020-02-27,-0.031622244801798344
542,2020-02-28,-0.006165409591338526
543,2020-03-02,0.030011383715447204
544,2020-03-03,-0.016660351774734274
545,2020-03-04,0.032543400677473557
546,2020-03-05,-0.028006889335359213
547,2020-03-06,-0.018400460793321083
548,2020-03-09,-0.07978829624546183
549,2020-03-10,0.04575810207526502
550,2020-03-11,-0.0504304296793935
551,2020-03-12,-0.10742128689570274
552,2020-03-13,0.07564293354677185
553,2020-03-16,-0.11994193507476886
554,2020-03-17,0.05952863522666778
555,2020-03-18,-0.06989202056854907
556,2020-03-19,0.008562831910500668
557,2020-03-20,-0.012108842661161228
558,2020-03-23,-0.013584344886712013
559,2020-03-24,0.08553802250727238
560,2020-03-25,0.030364587759432973
561,2020-03-26,0.044791031605935255
562,2020-03-27,-0.04667597155761332
563,2020-03-30,0.018981948265354702
564,2020-03-31,-0.0014620287895765753
565,2020-04-01,-0.04477284588023723
566,2020-04-02,0.02654850455562572
567,2020-04-03,-0.01810462170462183
568,2020-04-06,0.058764578754361495
569,2020-04-07,0.004768242375242797
570,2020-04-08,0.01732179794239554
571,2020-04-09,0.017650006158534137
572,2020-04-13,-0.010168358211537146
573,2020-04-14,0.0220965781773374
574,2020-04-15,-0.030364993900003252
575,2020-04-16,-7.222793707116482e-05
576,2020-04-17,0.02868889456043603
577,2020-04-20,-0.014865864392574726
578,2020-04-21,-0.026924689722874394
579,2020-04-22,0.021320923845636476
580,2020-04-23,-0.003739928075570609
581,2020-04-24,0.007420309203227828
582,2020-04-27,0.017711690880830654
583,2020-04-28,0.00021539304513342123
584,2020-04-29,0.02988266660702774
585,2020-04-30,-0.016536576954706474
586,2020-05-01,-0.029103490740890026
587,2020-05-04,0.0034360128923428233
588,2020-05-05,0.0051893147928260734
589,2020-05-06,-0.005993412528451038
590,2020-05-07,0.012496262378536287
591,2020-05-08,0.018603180812523237
592,2020-05-11,-0.004177232597565427
593,2020-05-12,-0.012232048141999434
594,2020-05-13,-0.010325008695670441
595,2020-05-14,0.0015513833657856185
596,2020-05-15,-0.0031345813621200267
597,2020-05-18,0.04525528480628155
598,2020-05-19,-0.011183488809280086
599,2020-05-20,0.017260536590876337
600,2020-05-21,-0.009607009447947725
601,2020-05-22,-0.007718333280352176
602,2020-05-26,0.01924020680442499
603,2020-05-27,0.012834122227631743
604,2020-05-28,-0.002429109103451196
605,2020-05-29,0.008764967745561092
606,2020-06-01,0.014185102110847045
607,2020-06-02,0.017784679837999372
608,2020-06-03,0.026797767114611556
609,2020-06-04,-0.004766670289547734
610,2020-06-05,0.024689679291740315
611,2020-06-08,0.00965671370580343
612,2020-06-09,-0.009975966415837527
613,2020-06-10,-0.001993328721822735
614,2020-06-11,-0.05775348591707089
615,2020-06-12,0.017601455811135272
616,2020-06-15,0.0018010628317855354
617,2020-06-16,0.011499637786229708
618,2020-06-17,0.0024831539576030226
619,2020-06-18,-0.0011096286120687035
620,2020-06-19,-0.004090182090614271
621,2020-06-22,0.011288155000976317
622,2020-06-23,0.007501929342076032
623,2020-06-24,-0.0222447893325282
624,2020-06-25,0.010146578103227739
625,2020-06-26,-0.017574278478509824
626,2020-06-29,0.012290593669832574
627,2020-06-30,0.0020487482071325576
628,2020-07-01,0.006110938059966436
629,2020-07-02,0.013528731918085565
630,2020-07-06,0.02576275752343828
631,2020-07-07,-0.014745300719186855
632,2020-07-08,0.01575719280179331
633,2020-07-09,-0.006455863841107232
634,2020-07-10,0.004458465674626983
635,2020-07-13,-0.00677653923010949
636,2020-07-14,0.011239730073334921
637,2020-07-15,0.00796240400235416
638,2020-07-16,-0.006315999403257247
639,2020-07-17,0.004290935365102472
640,2020-07-20,0.009618979388441109
641,2020-07-21,0.004735402931011788
642,2020-07-22,0.002339986628661037
643,2020-07-23,-0.010102481395568392
644,2020-07-24,-0.00495768022764498
645,2020-07-27,0.010406247995821339
646,2020-07-28,-0.00741035517091315
647,2020-07-29,0.013429587021734402
648,2020-07-30,-0.011228009288643167
649,2020-07-31,-0.005319964477707309
650,2020-08-03,0.010888957962013137
651,2020-08-04,0.0069742859300705225
652,2020-08-05,0.0073638066177986435
653,2020-08-06,0.0040366856934913545
654,2020-08-07,-0.007711832764078347
655,2020-08-10,0.00234422968011463
656,2020-08-11,-0.0023148457153657235
657,2020-08-12,0.01719814162302636
658,2020-08-13,-0.0034431322730468883
659,2020-08-14,-0.003754274924376785
660,2020-08-17,0.007319823261108607
661,2020-08-18,5.322974214747999e-05
662,2020-08-19,-0.006379598538237089
663,2020-08-20,-0.0019029976022257688
664,2020-08-21,0.00044594382847524877
665,2020-08-24,0.012917528777494303
666,2020-08-25,0.006029330722232079
667,2020-08-26,0.006475507558736122
668,2020-08-27,-0.006121689007331551
669,2020-08-28,0.009359323233826272
670,2020-08-31,-0.013313304223103315
671,2020-09-01,0.009147644744415508
672,2020-09-02,0.010137064086605394
673,2020-09-03,-0.027268094231642358
674,2020-09-04,-0.0032840653723732243
675,2020-09-08,-0.018838031410927887
676,2020-09-09,0.02043770653421533
677,2020-09-10,-0.012786312003081559
678,2020-09-11,0.006556742041849424
679,2020-09-14,0.00852202858368114
680,2020-09-15,0.006174389977894137
681,2020-09-16,-0.0029864985049204975
682,2020-09-17,-0.0024086888803629314
683,2020-09-18,-0.009912061900502695
684,2020-09-21,-0.020887721593965663
685,2020-09-22,-0.0022253246221315133
686,2020-09-23,-0.017412211769615583
687,2020-09-24,0.0002483123445325148
688,2020-09-25,0.004487994569169905
689,2020-09-28,0.016238146891476766
690,2020-09-29,-0.0013344580942062
691,2020-09-30,0.008124487005754069
692,2020-10-01,0.00821937528315611
693,2020-10-02,-0.0058412416468564925
694,2020-10-05,0.017262467733915966
695,2020-10-06,-0.009141843582808057
696,2020-10-07,0.01199726530816693
697,2020-10-08,0.008823851340540048
698,2020-10-09,0.00781540587354284
699,2020-10-12,0.010960622869505596
700,2020-10-13,-0.007451399779365209
701,2020-10-14,-0.00484784750197483
702,2020-10-15,-0.005958264784390265
703,2020-10-16,0.0032564118841646715
704,2020-10-19,-0.008268683421737533
705,2020-10-20,0.007611459687620131
706,2020-10-21,-0.002780486061531872
707,2020-10-22,0.0023457143198422894
708,2020-10-23,0.006411367049229351
709,2020-10-26,-0.019552312889360313
710,2020-10-27,-0.008708334542180299
711,2020-10-28,-0.03258369194539594
712,2020-10-29,0.008129370391271692
713,2020-10-30,-0.009134788272715404
714,2020-11-02,0.013238577996000053
715,2020-11-03,0.012783529419618262
716,2020-11-04,0.02096129582488796
717,2020-11-05,0.02113897674026964
718,2020-11-06,0.0024029409833124468
719,2020-11-09,0.017194322422582047
720,2020-11-10,0.003748467961060837
721,2020-11-11,0.006650252012333108
722,2020-11-12,-0.010143069524347884
723,2020-11-13,0.014735678978408594
724,2020-11-16,0.011826249568192792
725,2020-11-17,-0.0015854783894455411
726,2020-11-18,-0.007096610366711023
727,2020-11-19,0.004225348984169873
728,2020-11-20,-0.0010215453085134956
729,2020-11-23,0.0033494988656768074
730,2020-11-24,0.015113582203135315
731,2020-11-25,-0.0013821878883862131
732,2020-11-27,0.0064201560198703335
733,2020-11-30,-0.014901493600006328
734,2020-12-01,0.01788575244547487
735,2020-12-02,0.0014103588425210182
736,2020-12-03,0.0035127535863979154
737,2020-12-04,0.009381487448735076
738,2020-12-07,-0.0027154751973857034
739,2020-12-08,0.0020146535227652026
740,2020-12-09,-0.007279016596712129
741,2020-12-10,0.004761142188376168
742,2020-12-11,-0.005175507501083116
743,2020-12-14,-0.002761125848575028
744,2020-12-15,0.012593872890551465
745,2020-12-16,0.0034448812706294055
